id,timestamp,nivel,mensagem,thread_id,batch_id,no,duracao_s,provedor,modelo,sucesso,erro
74,2026-08-30T15:14:54.810212+00:00,INFO,no_executado,612-smoke-test,612,perguntar_operador,0.0,,,,
75,2026-08-30T15:14:55.503865+00:00,INFO,no_executado,612-smoke-test,612,perguntar_operador,0.0,,,,
76,2026-08-30T15:14:57.176671+00:00,INFO,no_executado,612-smoke-test,612,avaliar_informatividade,1.5,,,,
77,2026-08-30T15:14:58.877523+00:00,INFO,no_executado,612-smoke-test,612,formular_pergunta_ishikawa,1.375,,,,
78,2026-08-30T15:14:59.046003+00:00,INFO,no_executado,612-smoke-test,612,perguntar_operador,0.0,,,,
79,2026-08-30T15:14:59.839229+00:00,INFO,no_executado,612-smoke-test,612,perguntar_operador,0.0,,,,
80,2026-08-30T15:15:01.561471+00:00,INFO,no_executado,612-smoke-test,612,avaliar_informatividade,1.547,,,,
81,2026-08-30T15:15:03.039875+00:00,INFO,no_executado,612-smoke-test,612,formular_pergunta_ishikawa,1.297,,,,
82,2026-08-30T15:15:03.205442+00:00,INFO,no_executado,612-smoke-test,612,perguntar_operador,0.0,,,,
83,2026-08-30T15:15:03.900889+00:00,INFO,no_executado,612-smoke-test,612,perguntar_operador,0.0,,,,
84,2026-08-30T15:15:05.451825+00:00,INFO,no_executado,612-smoke-test,612,avaliar_informatividade,1.391,,,,
85,2026-08-30T15:15:05.619520+00:00,INFO,no_executado,612-smoke-test,612,perguntar_operador,0.0,,,,
86,2026-08-30T15:15:06.306152+00:00,INFO,no_executado,612-smoke-test,612,perguntar_operador,0.0,,,,
87,2026-08-30T15:15:07.807736+00:00,INFO,no_executado,612-smoke-test,612,avaliar_informatividade,1.328,,,,
88,2026-08-30T15:15:09.555755+00:00,INFO,no_executado,612-smoke-test,612,formular_pergunta_ishikawa,1.578,,,,
89,2026-08-30T15:15:09.730722+00:00,INFO,no_executado,612-smoke-test,612,perguntar_operador,0.0,,,,
90,2026-08-30T15:15:59.186607+00:00,INFO,no_executado,613-smoke-test,613,preparar_contexto,0.016,,,,
91,2026-08-30T15:16:01.256970+00:00,INFO,no_executado,613-smoke-test,613,formular_pergunta_ishikawa,1.89,,,,
92,2026-08-30T15:16:01.425655+00:00,INFO,no_executado,613-smoke-test,613,perguntar_operador,0.0,,,,
93,2026-08-30T15:16:02.115781+00:00,INFO,no_executado,613-smoke-test,613,perguntar_operador,0.0,,,,
94,2026-08-30T15:16:03.697918+00:00,INFO,no_executado,613-smoke-test,613,avaliar_informatividade,1.391,,,,
95,2026-08-30T15:16:05.635602+00:00,INFO,no_executado,613-smoke-test,613,formular_pergunta_ishikawa,1.781,,,,
96,2026-08-30T15:16:05.970021+00:00,INFO,no_executado,613-smoke-test,613,perguntar_operador,0.0,,,,
97,2026-08-30T15:16:06.705712+00:00,INFO,no_executado,613-smoke-test,613,perguntar_operador,0.0,,,,
98,2026-08-30T15:16:08.419531+00:00,INFO,no_executado,613-smoke-test,613,avaliar_informatividade,1.547,,,,
99,2026-08-30T15:16:08.586882+00:00,INFO,no_executado,613-smoke-test,613,perguntar_operador,0.0,,,,
100,2026-08-30T15:16:09.289060+00:00,INFO,no_executado,613-smoke-test,613,perguntar_operador,0.0,,,,
101,2026-08-30T15:16:10.837894+00:00,INFO,no_executado,613-smoke-test,613,avaliar_informatividade,1.375,,,,
102,2026-08-30T15:16:12.478574+00:00,INFO,no_executado,613-smoke-test,613,formular_pergunta_ishikawa,1.469,,,,
103,2026-08-30T15:16:12.647381+00:00,INFO,no_executado,613-smoke-test,613,perguntar_operador,0.0,,,,
104,2026-08-30T15:16:13.355928+00:00,INFO,no_executado,613-smoke-test,613,perguntar_operador,0.0,,,,
105,2026-08-30T15:16:15.043478+00:00,INFO,no_executado,613-smoke-test,613,avaliar_informatividade,1.531,,,,
106,2026-08-30T15:16:15.211395+00:00,INFO,no_executado,613-smoke-test,613,perguntar_operador,0.0,,,,
107,2026-08-30T16:15:18.275150+00:00,INFO,no_executado,615,615,preparar_contexto,0.0008,,,,
108,2026-08-30T16:15:27.391061+00:00,INFO,no_executado,615,615,formular_pergunta_ishikawa,9.0597,,,,
109,2026-08-30T16:15:27.448039+00:00,INFO,no_executado,615,615,perguntar_operador,0.0014,,,,
110,2026-08-30T16:20:00.707854+00:00,INFO,no_executado,613,613,preparar_contexto,0.0009,,,,
111,2026-08-30T16:20:10.143519+00:00,INFO,no_executado,613,613,formular_pergunta_ishikawa,9.3803,,,,
112,2026-08-30T16:20:10.197722+00:00,INFO,no_executado,613,613,perguntar_operador,0.0001,,,,
113,2026-08-30T16:20:39.255304+00:00,INFO,no_executado,606,606,preparar_contexto,0.0009,,,,
114,2026-08-30T16:20:40.950954+00:00,INFO,no_executado,606,606,formular_pergunta_ishikawa,1.642,,,,
115,2026-08-30T16:20:41.006302+00:00,INFO,no_executado,606,606,perguntar_operador,0.0001,,,,
116,2026-08-30T16:20:42.216388+00:00,INFO,no_executado,606,606,perguntar_operador,0.0001,,,,
117,2026-08-30T16:20:43.470704+00:00,INFO,no_executado,606,606,avaliar_informatividade,1.1994,,,,
118,2026-08-30T16:20:44.781732+00:00,INFO,no_executado,606,606,formular_pergunta_ishikawa,1.257,,,,
119,2026-08-30T16:20:44.836920+00:00,INFO,no_executado,606,606,perguntar_operador,0.0001,,,,
120,2026-08-30T16:20:45.830337+00:00,INFO,no_executado,606,606,perguntar_operador,0.0001,,,,
121,2026-08-30T16:20:47.274215+00:00,INFO,no_executado,606,606,avaliar_informatividade,1.3889,,,,
122,2026-08-30T16:20:48.593471+00:00,INFO,no_executado,606,606,formular_pergunta_ishikawa,1.2648,,,,
123,2026-08-30T16:20:48.647338+00:00,INFO,no_executado,606,606,perguntar_operador,0.0001,,,,
124,2026-08-30T16:20:49.427202+00:00,INFO,no_executado,606,606,perguntar_operador,0.0001,,,,
125,2026-08-30T16:20:50.959189+00:00,INFO,no_executado,606,606,avaliar_informatividade,1.4767,,,,
126,2026-08-30T16:20:51.012737+00:00,INFO,no_executado,606,606,perguntar_operador,0.0001,,,,
127,2026-08-30T16:20:51.791113+00:00,INFO,no_executado,606,606,perguntar_operador,0.0001,,,,
128,2026-08-30T16:20:53.163909+00:00,INFO,no_executado,606,606,avaliar_informatividade,1.3168,,,,
129,2026-08-30T16:20:54.681909+00:00,INFO,no_executado,606,606,formular_pergunta_ishikawa,1.4636,,,,
130,2026-08-30T16:20:54.736358+00:00,INFO,no_executado,606,606,perguntar_operador,0.0001,,,,
131,2026-08-30T16:20:55.506016+00:00,INFO,no_executado,606,606,perguntar_operador,0.0001,,,,
132,2026-08-30T16:20:56.596690+00:00,INFO,no_executado,606,606,avaliar_informatividade,1.0321,,,,
133,2026-08-30T16:20:56.650880+00:00,INFO,no_executado,606,606,perguntar_operador,0.0001,,,,
134,2026-08-30T16:20:57.455267+00:00,INFO,no_executado,606,606,perguntar_operador,0.0001,,,,
135,2026-08-30T16:20:58.670077+00:00,INFO,no_executado,606,606,avaliar_informatividade,1.1597,,,,
136,2026-08-30T16:21:00.306463+00:00,INFO,no_executado,606,606,formular_pergunta_ishikawa,1.5813,,,,
137,2026-08-30T16:21:00.360361+00:00,INFO,no_executado,606,606,perguntar_operador,0.0001,,,,
138,2026-08-30T16:21:01.306456+00:00,INFO,no_executado,606,606,perguntar_operador,0.0001,,,,
139,2026-08-30T16:21:02.840657+00:00,INFO,no_executado,606,606,avaliar_informatividade,1.4776,,,,
140,2026-08-30T16:21:02.894552+00:00,INFO,no_executado,606,606,perguntar_operador,0.0001,,,,
141,2026-08-30T16:21:03.891183+00:00,INFO,no_executado,606,606,perguntar_operador,0.0001,,,,
142,2026-08-30T16:21:05.155874+00:00,INFO,no_executado,606,606,avaliar_informatividade,1.2109,,,,
143,2026-08-30T16:21:07.066729+00:00,INFO,no_executado,606,606,formular_pergunta_ishikawa,1.8566,,,,
144,2026-08-30T16:21:07.120636+00:00,INFO,no_executado,606,606,perguntar_operador,0.0001,,,,
145,2026-08-30T16:21:08.042614+00:00,INFO,no_executado,606,606,perguntar_operador,0.0001,,,,
146,2026-08-30T16:21:09.279003+00:00,INFO,no_executado,606,606,avaliar_informatividade,1.1827,,,,
147,2026-08-30T16:21:09.333059+00:00,INFO,no_executado,606,606,perguntar_operador,0.0001,,,,
148,2026-08-30T16:21:10.298293+00:00,INFO,no_executado,606,606,perguntar_operador,0.0001,,,,
149,2026-08-30T16:21:11.338764+00:00,INFO,no_executado,606,606,avaliar_informatividade,0.9837,,,,
150,2026-08-30T16:21:14.293960+00:00,INFO,no_executado,606,606,orquestrar_analise,2.9011,,,,
151,2026-08-30T16:21:16.675296+00:00,INFO,no_executado,606,606,formular_porque,2.3273,,,,
152,2026-08-30T16:21:17.965823+00:00,INFO,no_executado,606,606,pre_busca_rag,3.6166,,,,
153,2026-08-30T16:21:18.951691+00:00,INFO,no_executado,611,611,preparar_contexto,0.0011,,,,
154,2026-08-30T16:21:20.616287+00:00,INFO,no_executado,611,611,formular_pergunta_ishikawa,1.611,,,,
155,2026-08-30T16:21:20.671157+00:00,INFO,no_executado,611,611,perguntar_operador,0.0001,,,,
156,2026-08-30T16:21:22.008828+00:00,INFO,no_executado,611,611,perguntar_operador,0.0001,,,,
157,2026-08-30T16:21:23.528663+00:00,INFO,no_executado,611,611,avaliar_informatividade,1.4646,,,,
158,2026-08-30T16:21:24.866160+00:00,INFO,no_executado,611,611,formular_pergunta_ishikawa,1.2837,,,,
159,2026-08-30T16:21:24.920252+00:00,INFO,no_executado,611,611,perguntar_operador,0.0001,,,,
160,2026-08-30T16:21:25.914712+00:00,INFO,no_executado,611,611,perguntar_operador,0.0001,,,,
161,2026-08-30T16:21:27.490245+00:00,INFO,no_executado,611,611,avaliar_informatividade,1.5201,,,,
162,2026-08-30T16:21:34.067012+00:00,INFO,no_executado,611,611,formular_pergunta_ishikawa,6.5231,,,,
163,2026-08-30T16:21:34.121651+00:00,INFO,no_executado,611,611,perguntar_operador,0.0001,,,,
164,2026-08-30T16:21:34.933145+00:00,INFO,no_executado,611,611,perguntar_operador,0.0001,,,,
165,2026-08-30T16:21:36.376905+00:00,INFO,no_executado,611,611,avaliar_informatividade,1.388,,,,
166,2026-08-30T16:21:39.899261+00:00,INFO,no_executado,611,611,formular_pergunta_ishikawa,3.4687,,,,
167,2026-08-30T16:21:39.952886+00:00,INFO,no_executado,611,611,perguntar_operador,0.0001,,,,
168,2026-08-30T16:21:41.063258+00:00,INFO,no_executado,611,611,perguntar_operador,0.0001,,,,
169,2026-08-30T16:21:42.734197+00:00,INFO,no_executado,611,611,avaliar_informatividade,1.6159,,,,
170,2026-08-30T16:21:49.455957+00:00,INFO,no_executado,611,611,formular_pergunta_ishikawa,6.6675,,,,
171,2026-08-30T16:21:49.510286+00:00,INFO,no_executado,611,611,perguntar_operador,0.0001,,,,
172,2026-08-30T16:21:50.478832+00:00,INFO,no_executado,611,611,perguntar_operador,0.0001,,,,
173,2026-08-30T16:21:52.720994+00:00,INFO,no_executado,611,611,avaliar_informatividade,2.188,,,,
174,2026-08-30T16:22:01.594404+00:00,INFO,no_executado,611,611,formular_pergunta_ishikawa,8.8194,,,,
175,2026-08-30T16:22:01.648423+00:00,INFO,no_executado,611,611,perguntar_operador,0.0001,,,,
176,2026-08-30T16:22:02.451651+00:00,INFO,no_executado,611,611,perguntar_operador,0.0001,,,,
177,2026-08-30T16:22:05.896665+00:00,INFO,no_executado,611,611,avaliar_informatividade,3.3896,,,,
178,2026-08-30T16:22:05.950697+00:00,INFO,no_executado,611,611,perguntar_operador,0.0001,,,,
179,2026-08-30T16:22:06.899401+00:00,INFO,no_executado,611,611,perguntar_operador,0.0001,,,,
180,2026-08-30T16:22:09.432525+00:00,INFO,no_executado,611,611,avaliar_informatividade,2.4714,,,,
181,2026-08-30T16:22:12.021435+00:00,INFO,no_executado,611,611,orquestrar_analise,2.5351,,,,
182,2026-08-30T16:22:13.474277+00:00,INFO,no_executado,611,611,pre_busca_rag,1.3969,,,,
183,2026-08-30T16:22:20.073657+00:00,INFO,no_executado,611,611,formular_porque,7.9975,,,,
184,2026-08-30T16:23:01.906895+00:00,INFO,no_executado,614-debug-500,614,preparar_contexto,0.016,,,,
185,2026-08-30T16:23:04.095827+00:00,INFO,no_executado,614-debug-500,614,formular_pergunta_ishikawa,2.015,,,,
186,2026-08-30T16:23:04.263076+00:00,INFO,no_executado,614-debug-500,614,perguntar_operador,0.0,,,,
187,2026-08-30T16:23:04.961892+00:00,INFO,no_executado,614-debug-500,614,perguntar_operador,0.0,,,,
188,2026-08-30T16:23:06.637816+00:00,INFO,no_executado,614-debug-500,614,avaliar_informatividade,1.5,,,,
189,2026-08-30T16:23:08.499168+00:00,INFO,no_executado,614-debug-500,614,formular_pergunta_ishikawa,1.703,,,,
190,2026-08-30T16:23:08.836051+00:00,INFO,no_executado,614-debug-500,614,perguntar_operador,0.0,,,,
191,2026-08-30T16:23:09.560342+00:00,INFO,no_executado,614-debug-500,614,perguntar_operador,0.0,,,,
192,2026-08-30T16:23:11.296032+00:00,INFO,no_executado,614-debug-500,614,avaliar_informatividade,1.578,,,,
193,2026-08-30T16:23:13.130396+00:00,INFO,no_executado,614-debug-500,614,formular_pergunta_ishikawa,1.671,,,,
194,2026-08-30T16:23:13.296845+00:00,INFO,no_executado,614-debug-500,614,perguntar_operador,0.0,,,,
195,2026-08-30T16:23:14.020447+00:00,INFO,no_executado,614-debug-500,614,perguntar_operador,0.0,,,,
196,2026-08-30T16:23:15.920025+00:00,INFO,no_executado,614-debug-500,614,avaliar_informatividade,1.734,,,,
197,2026-08-30T16:23:16.099185+00:00,INFO,no_executado,614-debug-500,614,perguntar_operador,0.0,,,,
198,2026-08-30T16:23:16.815827+00:00,INFO,no_executado,614-debug-500,614,perguntar_operador,0.0,,,,
199,2026-08-30T16:23:18.473913+00:00,INFO,no_executado,614-debug-500,614,avaliar_informatividade,1.484,,,,
200,2026-08-30T16:23:20.164234+00:00,INFO,no_executado,614-debug-500,614,formular_pergunta_ishikawa,1.516,,,,
201,2026-08-30T16:23:20.339506+00:00,INFO,no_executado,614-debug-500,614,perguntar_operador,0.0,,,,
202,2026-08-30T16:23:21.056468+00:00,INFO,no_executado,614-debug-500,614,perguntar_operador,0.0,,,,
203,2026-08-30T16:23:22.776843+00:00,INFO,no_executado,614-debug-500,614,avaliar_informatividade,1.563,,,,
204,2026-08-30T16:23:22.943816+00:00,INFO,no_executado,614-debug-500,614,perguntar_operador,0.0,,,,
205,2026-08-30T16:23:23.651719+00:00,INFO,no_executado,614-debug-500,614,perguntar_operador,0.0,,,,
206,2026-08-30T16:23:25.263149+00:00,INFO,no_executado,614-debug-500,614,avaliar_informatividade,1.453,,,,
207,2026-08-30T16:23:26.946228+00:00,INFO,no_executado,614-debug-500,614,formular_pergunta_ishikawa,1.516,,,,
208,2026-08-30T16:23:27.111472+00:00,INFO,no_executado,614-debug-500,614,perguntar_operador,0.0,,,,
209,2026-08-30T16:26:23.831582+00:00,INFO,no_executado,609-debug-500,609,preparar_contexto,0.0,,,,
210,2026-08-30T16:26:25.834332+00:00,INFO,no_executado,609-debug-500,609,formular_pergunta_ishikawa,1.829,,,,
211,2026-08-30T16:26:26.004208+00:00,INFO,no_executado,609-debug-500,609,perguntar_operador,0.0,,,,
212,2026-08-30T16:26:26.685824+00:00,INFO,no_executado,609-debug-500,609,perguntar_operador,0.0,,,,
213,2026-08-30T16:26:28.268764+00:00,INFO,no_executado,609-debug-500,609,avaliar_informatividade,1.406,,,,
214,2026-08-30T16:26:30.205156+00:00,INFO,no_executado,609-debug-500,609,formular_pergunta_ishikawa,1.766,,,,
215,2026-08-30T16:26:30.533521+00:00,INFO,no_executado,609-debug-500,609,perguntar_operador,0.0,,,,
216,2026-08-30T16:26:31.228328+00:00,INFO,no_executado,609-debug-500,609,perguntar_operador,0.0,,,,
217,2026-08-30T16:26:33.525099+00:00,INFO,no_executado,609-debug-500,609,avaliar_informatividade,2.109,,,,
218,2026-08-30T16:26:33.690568+00:00,INFO,no_executado,609-debug-500,609,perguntar_operador,0.0,,,,
219,2026-08-30T16:26:34.385010+00:00,INFO,no_executado,609-debug-500,609,perguntar_operador,0.0,,,,
220,2026-08-30T16:26:36.169778+00:00,INFO,no_executado,609-debug-500,609,avaliar_informatividade,1.625,,,,
221,2026-08-30T16:26:37.976709+00:00,INFO,no_executado,609-debug-500,609,formular_pergunta_ishikawa,1.64,,,,
222,2026-08-30T16:26:38.155739+00:00,INFO,no_executado,609-debug-500,609,perguntar_operador,0.0,,,,
223,2026-08-30T16:26:38.858638+00:00,INFO,no_executado,609-debug-500,609,perguntar_operador,0.0,,,,
224,2026-08-30T16:26:40.619405+00:00,INFO,no_executado,609-debug-500,609,avaliar_informatividade,1.578,,,,
225,2026-08-30T16:26:42.281987+00:00,INFO,no_executado,609-debug-500,609,formular_pergunta_ishikawa,1.5,,,,
226,2026-08-30T16:26:42.449364+00:00,INFO,no_executado,609-debug-500,609,perguntar_operador,0.0,,,,
227,2026-08-30T16:26:43.151874+00:00,INFO,no_executado,609-debug-500,609,perguntar_operador,0.0,,,,
228,2026-08-30T16:26:44.942751+00:00,INFO,no_executado,609-debug-500,609,avaliar_informatividade,1.641,,,,
229,2026-08-30T16:26:46.725890+00:00,INFO,no_executado,609-debug-500,609,formular_pergunta_ishikawa,1.609,,,,
230,2026-08-30T16:26:46.891422+00:00,INFO,no_executado,609-debug-500,609,perguntar_operador,0.0,,,,
231,2026-08-30T16:26:47.597258+00:00,INFO,no_executado,609-debug-500,609,perguntar_operador,0.0,,,,
232,2026-08-30T16:26:49.183464+00:00,INFO,no_executado,609-debug-500,609,avaliar_informatividade,1.422,,,,
233,2026-08-30T16:26:51.407387+00:00,INFO,no_executado,609-debug-500,609,formular_pergunta_ishikawa,2.063,,,,
234,2026-08-30T16:26:51.574365+00:00,INFO,no_executado,609-debug-500,609,perguntar_operador,0.0,,,,
235,2026-08-30T16:26:52.292818+00:00,INFO,no_executado,609-debug-500,609,perguntar_operador,0.0,,,,
236,2026-08-30T16:26:54.066402+00:00,INFO,no_executado,609-debug-500,609,avaliar_informatividade,1.609,,,,
237,2026-08-30T16:26:54.233449+00:00,INFO,no_executado,609-debug-500,609,perguntar_operador,0.0,,,,
238,2026-08-30T16:27:27.588362+00:00,INFO,no_executado,610-debug-500,610,preparar_contexto,0.0,,,,
239,2026-08-30T16:27:29.576751+00:00,INFO,no_executado,610-debug-500,610,formular_pergunta_ishikawa,1.829,,,,
240,2026-08-30T16:27:29.752776+00:00,INFO,no_executado,610-debug-500,610,perguntar_operador,0.0,,,,
241,2026-08-30T16:27:30.452331+00:00,INFO,no_executado,610-debug-500,610,perguntar_operador,0.0,,,,
242,2026-08-30T16:27:31.962900+00:00,INFO,no_executado,610-debug-500,610,avaliar_informatividade,1.329,,,,
243,2026-08-30T16:27:33.662490+00:00,INFO,no_executado,610-debug-500,610,formular_pergunta_ishikawa,1.547,,,,
244,2026-08-30T16:27:33.996310+00:00,INFO,no_executado,610-debug-500,610,perguntar_operador,0.0,,,,
245,2026-08-30T16:27:34.700532+00:00,INFO,no_executado,610-debug-500,610,perguntar_operador,0.0,,,,
246,2026-08-30T16:27:36.535856+00:00,INFO,no_executado,610-debug-500,610,avaliar_informatividade,1.672,,,,
247,2026-08-30T16:27:38.341947+00:00,INFO,no_executado,610-debug-500,610,formular_pergunta_ishikawa,1.64,,,,
248,2026-08-30T16:27:38.496098+00:00,INFO,no_executado,610-debug-500,610,perguntar_operador,0.0,,,,
249,2026-08-30T16:27:39.216802+00:00,INFO,no_executado,610-debug-500,610,perguntar_operador,0.0,,,,
250,2026-08-30T16:27:41.002917+00:00,INFO,no_executado,610-debug-500,610,avaliar_informatividade,1.609,,,,
